trajectory,time,lon,lat
87290,2018-10-05,-44.902744,-1.6129974
87291,2018-10-05,-44.89438,-1.6053581
87292,2018-10-05,-44.76919,-1.4738977
87293,2018-10-05,-44.89925,-1.6117952
87294,2018-10-05,-44.897964,-1.6099353
87295,2018-10-05,-44.891922,-1.6061647
87296,2018-10-05,-44.899105,-1.609098
87297,2018-10-05,-44.837803,-1.5516319
87298,2018-10-26,-44.7474,-1.6090232
87299,2018-10-19,-44.661068,-1.6245711
87300,2018-10-19,-44.620453,-1.7428033
87303,2018-10-19,-44.7586,-1.7840307
87305,2018-10-19,-44.584652,-1.7792196
87306,2018-10-12,-44.747402,-1.543735
87309,2018-10-12,-43.732887,-2.3404796
87310,2018-10-12,-43.863506,-2.4709005
87311,2018-10-05,-43.74381,-2.336701
87312,2018-10-05,-43.704926,-2.2725096
87313,2018-10-05,-43.704926,-2.2725096
87314,2018-10-05,-43.61515,-2.2494617
87315,2018-10-05,-43.428177,-2.3454626
87316,2018-10-05,-43.3922,-2.3382206
87317,2018-10-05,-43.293007,-2.351871
87318,2018-10-05,-43.311428,-2.3502588
87319,2018-10-05,-43.259842,-2.3579793
87320,2018-10-05,-43.195084,-2.376394
87321,2018-10-05,-43.2894,-2.3535168
87322,2018-10-05,-43.20287,-2.3780026
87323,2018-10-05,-43.088257,-2.4353993
87324,2018-10-05,-43.10827,-2.4256537
87325,2018-10-05,-43.08988,-2.4317377
87326,2018-10-05,-43.074184,-2.4370422
87327,2018-10-05,-43.05889,-2.4420931
87328,2018-10-05,-43.05579,-2.439515
87329,2018-10-05,-43.03965,-2.4448621
87330,2018-10-05,-43.020664,-2.4553213
87331,2018-10-05,-43.03936,-2.4456782
87332,2018-10-05,-43.004494,-2.4613636
87333,2018-10-05,-42.951942,-2.483819
87334,2018-10-05,-43.00782,-2.4609914
87335,2018-10-05,-42.99613,-2.4649217
87336,2018-10-05,-43.00982,-2.456671
87337,2018-10-05,-43.01469,-2.4550686
87338,2018-10-05,-42.993004,-2.4663818
