trajectory,time,lon,lat
59995,2016-01-15,-48.05194,-25.26507
59996,2016-01-08,-47.905922,-25.072489
59997,2016-01-15,-48.051495,-25.26504
59998,2016-01-15,-48.051414,-25.265026
59999,2016-01-08,-47.908905,-25.064392
60000,2016-01-15,-48.05012,-25.26506
60001,2016-01-08,-47.89875,-25.089144
60002,2016-01-08,-47.89694,-25.092978
60003,2016-01-08,-47.949535,-25.26946
60004,2016-01-15,-48.04805,-25.262716
60005,2016-01-08,-47.950172,-25.266666
60006,2016-01-15,-48.04773,-25.261969
60007,2016-01-08,-47.90198,-25.08708
60008,2016-01-15,-48.04641,-25.261385
60009,2016-01-15,-48.04643,-25.261444
60010,2016-01-08,-47.89566,-25.095911
60011,2016-01-08,-47.89768,-25.088358
60012,2016-01-08,-47.90235,-25.08265
60013,2016-01-08,-47.906635,-25.07122
60014,2016-01-08,-47.949,-25.266102
60015,2016-01-15,-48.04366,-25.257898
60016,2016-01-15,-48.043884,-25.258327
60017,2016-01-08,-47.91852,-25.067799
60018,2016-01-15,-48.042953,-25.257507
60019,2016-01-15,-48.04355,-25.257727
60020,2016-01-15,-48.042194,-25.256548
60021,2016-01-08,-47.903484,-25.081093
60022,2016-01-08,-47.89525,-25.109468
60023,2016-01-15,-48.039257,-25.254187
60024,2016-01-15,-48.03988,-25.255093
60025,2016-01-15,-48.038414,-25.252964
60026,2016-01-15,-48.038235,-25.253212
60027,2016-01-08,-47.89901,-25.08601
60028,2016-01-08,-47.900223,-25.087261
60029,2016-01-08,-47.89756,-25.089878
60030,2016-01-08,-47.89509,-25.107176
60031,2016-01-15,-48.03833,-25.251722
60032,2016-01-15,-48.03721,-25.2512
60033,2016-01-15,-48.03702,-25.251791
60034,2016-01-08,-47.896843,-25.106213
60035,2016-01-08,-47.906467,-25.069313
60036,2016-01-15,-48.033886,-25.249052
60037,2016-01-15,-48.03519,-25.249174
60038,2016-01-15,-48.034138,-25.248661
60039,2016-01-08,-47.904346,-25.082901
60040,2016-01-08,-47.913563,-25.165932
60041,2016-01-08,-47.91215,-25.16381
60042,2016-01-08,-47.8993,-25.088379
60043,2016-01-08,-47.895695,-25.091715
60044,2016-01-08,-47.904186,-25.081158
60045,2016-01-08,-47.89556,-25.107412
60046,2016-01-15,-48.03108,-25.245749
60047,2016-01-08,-47.90302,-25.083902
60048,2016-01-08,-47.897205,-25.089102
60049,2016-01-08,-47.912365,-25.163874
60050,2016-01-08,-47.899982,-25.08873
60051,2016-01-08,-47.908955,-25.16144
60052,2016-01-08,-47.89943,-25.08665
60053,2016-01-08,-47.896038,-25.104717
60054,2016-01-15,-48.021095,-25.237276
60055,2016-01-08,-47.914814,-25.15668
60056,2016-01-08,-47.9028,-25.084463
60057,2016-01-08,-47.89845,-25.08867
60058,2016-01-08,-47.903614,-25.081528
60059,2016-01-08,-47.916386,-25.156874
60060,2016-01-08,-47.897495,-25.08917
60061,2016-01-08,-47.90302,-25.081148
60062,2016-01-08,-47.904278,-25.07866
60063,2016-01-08,-47.895863,-25.094774
60064,2016-01-08,-47.91346,-25.157907
60065,2016-01-08,-47.92027,-25.156677
60066,2016-01-08,-47.896656,-25.091858
60067,2016-01-08,-47.899834,-25.087479
60068,2016-01-08,-47.904144,-25.081503
60069,2016-01-08,-47.895626,-25.1077
60070,2016-01-08,-47.897705,-25.088493
60071,2016-01-08,-47.903347,-25.080593
60072,2016-01-08,-47.89999,-25.088146
60073,2016-01-08,-47.903038,-25.08524
60074,2016-01-08,-47.91848,-25.155792
60075,2016-01-08,-47.903786,-25.077885
60076,2016-01-08,-47.89524,-25.107523
60077,2016-01-08,-47.90109,-25.087175
60078,2016-01-08,-47.89908,-25.088074
60079,2016-01-08,-47.897575,-25.08703
60080,2016-01-08,-47.897793,-25.104797
60081,2016-01-08,-47.89676,-25.09175
60082,2016-01-08,-47.8984,-25.101437
60083,2016-01-08,-47.896515,-25.092981
60084,2016-01-08,-47.897423,-25.09052
60085,2016-01-08,-47.91951,-25.070087
60086,2016-01-08,-47.904873,-25.073437
60087,2016-01-08,-47.897533,-25.08839
60088,2016-01-08,-47.904915,-25.080713
60089,2016-01-08,-47.903477,-25.083755
60090,2016-01-08,-47.896923,-25.091063
60091,2016-01-08,-47.89683,-25.096266
60092,2016-01-08,-47.897125,-25.09067
60093,2016-01-08,-47.898243,-25.087084
60094,2016-01-08,-47.90384,-25.082684
60095,2016-01-08,-47.902905,-25.084034
60096,2016-01-08,-47.90529,-25.072853
60097,2016-01-08,-47.89499,-25.108627
60098,2016-01-08,-47.901077,-25.084356
60099,2016-01-08,-47.90601,-25.074146
60100,2016-01-08,-47.896553,-25.093443
60101,2016-01-08,-47.90566,-25.074173
60102,2016-01-08,-47.90662,-25.069595
60103,2016-01-08,-47.895733,-25.093113
60104,2016-01-08,-47.903046,-25.0839
60105,2016-01-08,-47.901527,-25.084406
60106,2016-01-08,-47.887405,-25.049742
60107,2016-01-08,-47.9012,-25.085337
60108,2016-01-08,-47.900925,-25.084038
60109,2016-01-08,-47.906727,-25.07146
60110,2016-01-08,-47.900906,-25.083838
