trajectory,time,lon,lat
49,2010-01-08,-39.06699,-3.4113202
50,2010-02-05,-38.5942,-3.696236
51,2010-01-08,-39.066162,-3.4109728
52,2010-02-05,-38.5942,-3.6960642
53,2010-01-08,-39.06622,-3.4109302
54,2010-01-08,-39.066246,-3.4109087
55,2010-02-05,-38.5942,-3.6962576
56,2010-02-05,-38.5942,-3.6958914
57,2010-02-05,-38.5942,-3.6959095
58,2010-02-05,-38.5942,-3.6957784
59,2010-02-05,-38.5942,-3.6960592
60,2010-01-08,-39.06638,-3.4108021
61,2010-01-08,-39.06641,-3.4107807
62,2010-01-08,-39.066437,-3.4107594
63,2010-01-08,-39.060112,-3.4117239
64,2010-02-05,-38.5942,-3.695961
65,2010-02-05,-38.5942,-3.6956797
66,2010-02-05,-38.5942,-3.6956823
67,2010-01-08,-39.068638,-3.4128988
68,2010-02-05,-38.5942,-3.6956506
69,2010-02-05,-38.5942,-3.6956575
70,2010-02-05,-38.5942,-3.6956444
71,2010-02-05,-38.5942,-3.6956599
72,2010-02-05,-38.5942,-3.6956196
73,2010-02-05,-38.5942,-3.6955626
74,2010-01-08,-39.06418,-3.4127743
75,2010-02-05,-38.5942,-3.6955733
76,2010-02-05,-38.5942,-3.6956654
77,2010-01-08,-39.06876,-3.4128041
78,2010-02-05,-38.5942,-3.695734
79,2010-02-05,-38.5942,-3.6955898
80,2010-01-08,-39.0688,-3.4127724
81,2010-01-08,-39.068817,-3.412762
82,2010-02-05,-38.5942,-3.6954656
83,2010-02-05,-38.5942,-3.6955006
84,2010-01-08,-39.06711,-3.41133
85,2010-02-05,-38.5942,-3.6954691
86,2010-02-05,-38.5942,-3.6954606
87,2010-02-05,-38.5942,-3.6954668
88,2010-02-05,-38.5942,-3.6954937
89,2010-01-08,-39.068913,-3.412688
90,2010-02-05,-38.5942,-3.6954873
91,2010-02-05,-38.5942,-3.6955554
92,2010-02-05,-38.5942,-3.6954381
93,2010-02-05,-38.5942,-3.6954346
94,2010-02-05,-38.5942,-3.695426
95,2010-02-05,-38.594345,-3.6976187
96,2010-02-05,-38.594345,-3.6976135
97,2010-02-05,-38.5942,-3.6954386
98,2010-02-05,-38.594345,-3.6976137
99,2010-02-05,-38.5942,-3.695434
100,2010-02-05,-38.594345,-3.697599
101,2010-02-05,-38.594345,-3.697571
102,2010-01-08,-39.067524,-3.4135807
103,2010-01-08,-39.069077,-3.4125617
104,2010-02-05,-38.594345,-3.6975837
105,2010-01-08,-39.069103,-3.4125407
106,2010-02-05,-38.594345,-3.69755
107,2010-01-08,-39.069115,-3.41253
108,2010-01-08,-39.062187,-3.4071174
109,2010-02-05,-38.594345,-3.6975493
110,2010-02-05,-38.594345,-3.6975574
111,2010-02-05,-38.594345,-3.6975555
112,2010-02-05,-38.5942,-3.695434
113,2010-02-05,-38.594345,-3.6976185
